ID,SpellID,ModalNextSpell,SpellClassSet,SpellClassMask[0],SpellClassMask[1],SpellClassMask[2],SpellClassMask[3]
58096,31870,0,10,0,0,0,0
58097,32175,0,11,0,16,0,0
58098,32176,0,11,0,16,0,0
58099,32253,0,5,0,0,0,0
58101,32410,0,10,0,0,0,0
58102,32411,0,10,0,0,0,0
58103,32412,0,11,0,0,0,0
58105,32734,0,11,0,0,0,0
58106,32811,0,3,0,0,0,0
58107,33043,0,3,8388608,0,0,0
58108,31876,0,10,0,0,0,0
58109,32021,0,4,1,0,0,0
58110,32103,0,9,1,0,0,0
58111,32182,0,11,0,64,0,0
58112,32266,0,3,-2147483648,0,0,0
58114,32417,0,6,8388608,0,0,0
58115,32662,0,11,131072,0,0,0
58116,32973,0,11,0,0,0,0
58117,33053,0,13,0,0,0,0
58118,31877,0,10,0,0,0,0
58119,31878,0,10,0,0,0,0
58120,31879,0,10,0,0,0,0
58121,32024,0,6,8388608,0,0,0
58122,32025,0,6,8,0,0,0
58123,32267,0,3,-2147483648,0,0,0
58125,32271,0,3,-2147483648,0,0,0
58127,32419,0,9,128,0,0,0
58128,32504,0,6,0,0,0,0
58129,32668,0,9,4,0,0,0
58130,32740,0,7,256,0,0,0
58131,32743,0,8,0,0,0,0
58132,32974,0,6,131072,0,0,0
58133,32976,0,6,131072,0,0,0
58134,31880,0,10,0,0,0,0
58135,31881,0,10,0,0,0,0
58136,31882,0,10,0,0,0,0
58137,32190,0,9,1,0,0,0
58138,32272,0,3,-2147483648,0,0,0
58139,32588,0,4,69206016,0,0,0
58140,32748,0,8,0,0,0,0
58141,32826,0,3,16777216,0,0,0
58142,33061,0,3,131072,0,0,0
58143,33063,0,5,0,0,0,0
58144,31883,0,10,0,0,0,0
58145,31884,0,10,0,8192,0,0
58146,31886,0,13,0,0,0,0
58147,32195,0,9,0,0,0,0
58148,32196,0,3,0,0,0,0
58149,32197,0,5,2,0,0,0
58150,32278,0,13,0,0,0,0
58151,32279,0,13,0,0,0,0
58152,32280,0,13,0,0,0,0
58153,32592,0,6,0,128,0,0
58154,32593,0,11,0,1024,0,0
58155,32675,0,3,0,0,0,0
58156,32677,0,3,0,0,0,0
58157,32990,0,3,16777216,0,0,0
58158,32991,0,3,16777216,0,0,0
58159,33066,0,3,0,0,0,0
58160,32198,0,11,0,0,0,0
58161,32200,0,3,0,0,0,0
58162,32366,0,3,524416,0,0,0
58163,32594,0,11,0,1024,0,0
58164,32835,0,10,0,4,0,0
58165,32908,0,9,64,0,0,0
58166,32909,0,8,8388610,0,0,0
58167,32910,0,11,8388608,0,0,0
58168,32992,0,3,16777216,0,0,0
58169,32993,0,3,16777216,0,0,0
58170,32996,0,6,0,2,0,0
58171,31829,0,10,0,0,0,0
58172,31830,0,10,0,0,0,0
58175,31892,0,10,0,1024,0,0
58176,31893,0,10,0,1024,0,0
58177,32043,0,10,0,0,0,0
58178,32125,0,6,64,0,0,0
58179,32203,0,9,0,0,0,0
58180,32601,0,8,0,0,0,0
58181,32602,0,3,-2147483648,0,0,0
58182,32684,0,8,8388608,8,0,0
58183,32841,0,6,1073741824,0,0,0
58184,32911,0,11,0,0,0,0
58185,32999,0,6,32,0,0,0
58186,31833,0,10,0,0,0,0
58187,31834,0,10,0,16384,0,0
58188,31835,0,10,0,0,0,0
58189,31895,0,10,134217728,0,0,0
58190,31896,0,10,1048576,0,0,0
58191,31975,75,9,16384,0,0,0
58192,32375,0,6,0,128,0,0
58193,32445,0,6,8388608,0,0,0
58194,32603,0,3,-2147483648,0,0,0
58195,32689,0,3,0,0,0,0
58196,32691,0,3,0,0,0,0
58197,33009,0,7,0,0,0,0
58198,31836,0,10,0,0,0,0
58199,31837,0,10,0,0,0,0
58200,31838,0,10,0,0,0,0
58201,31839,0,10,0,0,0,0
58202,31898,0,10,0,8,0,0
58203,31902,0,6,8388608,0,0,0
58205,32134,0,7,4194304,0,0,0
58207,32219,0,13,0,0,0,0
58208,32379,0,6,0,2,0,0
58209,32381,0,5,0,0,0,0
58210,32447,0,9,2097152,0,0,0
58211,32612,0,3,-2147483648,0,0,0
58212,32770,0,10,268435456,0,0,0
58213,32771,0,10,2097152,0,0,0
58214,32772,0,10,0,0,0,0
58215,32920,0,3,0,0,0,0
58216,31840,0,10,0,0,0,0
58217,31841,0,10,0,0,0,0
58218,31842,0,10,0,16384,0,0
58219,31985,0,11,536870912,0,0,0
58220,32135,0,11,524288,0,0,0
58221,32136,0,11,8192,0,0,0
58222,32137,0,11,524288,0,0,0
58223,32138,0,11,131072,0,0,0
58224,32223,0,10,67108864,16,0,0
58225,32224,0,3,2097152,0,0,0
58226,32304,0,13,0,0,0,0
58227,32382,0,5,0,0,0,0
58228,32383,0,5,0,0,0,0
58229,32385,0,5,0,0,0,0
58230,32618,0,7,0,0,0,0
58231,32699,0,10,0,16384,0,0
58232,32773,0,10,32,0,0,0
58233,32774,0,10,0,0,0,0
58234,32926,0,6,67108864,0,0,0
58235,33018,0,11,0,0,0,0
58236,31844,0,10,0,0,0,0
58237,31845,0,10,0,0,0,0
58238,31846,0,10,0,0,0,0
58239,31847,0,10,0,0,0,0
58240,31986,0,11,32768,0,0,0
58241,32062,0,11,671088640,0,0,0
58242,32063,0,5,2,0,0,0
58243,32386,0,5,-2147483648,0,0,0
58244,32387,0,5,0,0,0,0
58245,32388,0,5,-2147483648,0,0,0
58246,32389,0,5,-2147483648,0,0,0
58247,32546,0,6,0,4,0,0
58248,32700,0,10,0,16384,0,0
58249,32777,0,10,0,0,0,0
58250,32778,0,10,0,8,0,0
58251,32779,0,10,0,0,0,0
58252,32930,0,6,8388608,0,0,0
58253,32931,0,7,0,0,0,0
58254,32932,0,3,32768,0,0,0
58255,33020,0,11,0,0,0,0
58256,31848,0,10,0,0,0,0
58257,31849,0,10,0,0,0,0
58258,31850,0,10,0,0,0,0
58259,31851,0,10,0,0,0,0
58260,31994,0,4,0,0,0,0
58261,32231,0,5,0,64,0,0
58262,32317,0,8,0,0,0,0
58263,32390,0,5,-2147483648,0,0,0
58264,32391,0,5,-2147483648,0,0,0
58265,32392,0,5,0,0,0,0
58266,32393,0,5,0,0,0,0
58267,32548,0,6,-2147483648,4096,0,0
58268,32553,0,5,262144,0,0,0
58269,32707,0,5,0,0,0,0
58271,32862,0,6,8388608,0,0,0
58272,32937,0,3,0,0,0,0
58273,34129,0,10,0,0,0,0
58274,34130,0,5,0,0,0,0
58275,34131,0,11,0,0,0,0
58276,34211,0,6,8388608,0,0,0
58277,34212,0,6,8388608,0,0,0
58278,33161,0,6,0,0,0,0
58279,33162,0,6,0,0,0,0
58280,33223,0,6,0,0,0,0
58281,33224,0,6,0,0,0,0
58282,33225,0,6,0,0,0,0
58283,33476,0,1,0,0,0,0
58284,33477,0,1,0,0,0,0
58285,33478,0,1,0,0,0,0
58286,33479,0,4,0,0,0,0
58287,33552,0,3,0,0,0,0
58288,33553,0,3,0,0,0,0
58289,33628,0,6,8388608,0,0,0
58290,33698,0,5,33554432,0,0,0
58291,33699,0,5,33554432,0,0,0
58292,33700,0,5,33554432,0,0,0
58293,33701,0,5,33554432,0,0,0
58294,33776,0,10,0,4096,0,0
58295,33778,0,7,0,0,0,0
58296,33851,0,7,0,0,0,0
58297,33852,0,7,0,0,0,0
58298,33853,0,7,0,0,0,0
58299,33982,0,7,0,1024,0,0
58300,33983,0,7,0,1024,0,0
58301,34138,0,11,0,0,0,0
58302,33167,0,6,0,0,0,0
58303,33395,0,3,0,0,0,0
58304,33397,0,1,0,0,0,0
58305,33398,0,1,0,0,0,0
58307,33482,0,13,0,0,0,0
58308,33483,0,3,0,0,0,0
58309,33556,0,11,0,0,0,0
58310,33557,0,10,4096,0,0,0
58311,33559,0,10,32,0,0,0
58312,33855,0,7,0,0,0,0
58313,33856,0,7,0,0,0,0
58315,33915,0,5,64,0,0,0
58316,33986,0,7,0,64,0,0
58317,33987,0,7,0,64,0,0
58318,34139,0,10,0,0,0,0
58319,34143,0,5,0,0,0,0
58320,34222,0,6,-2143289344,0,0,0
58321,34223,0,6,8388608,0,0,0
58322,34224,0,6,8388608,0,0,0
58323,34225,0,6,8388608,0,0,0
58324,34226,0,6,8388608,0,0,0
58325,34227,0,6,8388608,0,0,0
58326,33171,0,6,0,0,0,0
58327,33172,0,6,0,0,0,0
58328,33234,0,1,0,0,0,0
58329,33235,0,1,0,0,0,0
58330,33402,0,1,0,0,0,0
58331,33403,0,1,0,0,0,0
58332,33487,0,5,0,0,0,0
58333,33564,0,10,268435456,0,0,0
58334,33709,0,4,1,0,0,0
58335,33786,0,7,0,32,0,0
58337,33859,0,7,0,0,0,0
58340,33988,0,3,0,0,0,0
58341,33989,0,3,0,0,0,0
58344,34149,0,5,0,0,0,0
58345,34228,0,6,8388608,0,0,0
58346,34230,0,11,0,0,0,0
58347,34231,0,10,0,0,0,0
58348,33174,0,6,0,0,0,0
58349,33405,0,3,0,1,0,0
58350,33565,0,7,0,0,0,0
58352,33640,0,10,0,0,0,0
58353,33641,0,6,268437504,0,0,0
58354,33713,0,3,0,0,0,0
58355,33714,0,3,0,0,0,0
58356,33789,0,4,262144,0,0,0
58357,33790,0,10,268435712,0,0,0
58358,33792,0,9,1,0,0,0
58359,33925,0,8,0,0,0,0
58360,34150,0,5,0,0,0,0
58361,34151,0,7,0,0,0,0
58362,34152,0,7,0,0,0,0
58363,34153,0,7,0,0,0,0
58364,33246,0,6,0,0,0,0
58365,33411,0,1,0,0,0,0
58366,33412,0,1,0,0,0,0
58367,33413,0,1,0,0,0,0
58368,33414,0,1,0,0,0,0
58369,33415,0,1,0,0,0,0
58370,33570,0,11,536870912,0,0,0
58371,33571,0,11,65536,0,0,0
58373,33717,0,3,1073741824,0,0,0
58374,33719,0,4,0,2,0,0
58375,33720,0,13,0,0,0,0
58376,33866,0,7,0,0,0,0
58377,33867,0,7,0,0,0,0
58378,33868,0,7,0,0,0,0
58379,33932,0,3,0,0,0,0
58380,34071,0,7,0,0,0,0
58381,34241,0,10,0,0,0,0
58383,33182,0,6,0,0,0,0
58384,33247,0,6,0,0,0,0
58385,33416,0,1,0,0,0,0
58386,33419,0,3,0,0,0,0
58390,33721,0,13,0,0,0,0
58392,33869,0,7,0,0,0,0
58393,33872,0,7,0,0,0,0
58394,33933,0,3,8388608,64,0,0
58395,34074,0,9,0,262144,0,0
58396,34244,0,11,0,0,0,0
58397,34246,0,7,0,0,0,0
58398,33186,0,6,0,0,0,0
58399,33333,0,6,0,0,0,0
58401,33421,0,3,0,0,0,0
58402,33426,0,1,0,0,0,0
58403,33726,0,13,0,0,0,0
58404,33727,0,11,0,0,0,0
58405,33873,0,7,0,0,0,0
58408,33938,0,3,4194304,0,0,0
58409,34079,0,11,537133056,0,0,0
58410,34165,0,3,0,0,0,0
58411,34252,0,10,0,0,0,0
58412,33127,0,10,33554432,0,0,0
58413,33190,0,6,0,0,0,0
58414,33191,0,6,0,0,0,0
58415,33427,0,1,0,0,0,0
58416,33428,0,1,0,0,0,0
58417,33429,0,1,0,0,0,0
58418,33430,0,1,0,0,0,0
58419,33431,0,1,0,0,0,0
58420,33735,0,8,0,0,0,0
58421,33876,0,7,0,1024,0,0
58422,33877,0,7,0,0,0,0
58423,33878,0,7,0,64,0,0
58424,33943,0,7,0,32768,0,0
58425,33944,0,3,8192,0,0,0
58426,34253,0,7,0,0,0,0
58427,33130,0,5,0,0,0,0
58428,33192,0,6,0,0,0,0
58429,33193,0,6,0,0,0,0
58430,33194,0,6,0,0,0,0
58431,33195,0,6,0,0,0,0
58432,33432,0,1,0,0,0,0
58433,33433,0,1,0,0,0,0
58434,33434,0,1,0,0,0,0
58435,33435,0,1,0,0,0,0
58436,33436,0,1,0,0,0,0
58437,33437,0,1,0,0,0,0
58438,33589,0,7,0,0,0,0
58439,33590,0,7,0,0,0,0
58440,33591,0,7,0,0,0,0
58441,33592,0,7,0,0,0,0
58442,33736,0,11,0,32,0,0
58443,33737,0,11,0,32,0,0
58444,33879,0,7,0,0,0,0
58445,33880,0,7,0,0,0,0
58446,33881,0,7,0,0,0,0
58447,33946,0,3,8192,0,0,0
58448,34176,0,6,2048,0,0,0
58449,34177,0,5,1,0,0,0
58450,34258,0,10,0,0,0,0
58451,33196,0,6,0,0,0,0
58452,33197,0,6,0,0,0,0
58453,33198,0,6,0,0,0,0
58454,33199,0,6,0,0,0,0
58455,33200,0,6,0,0,0,0
58456,33438,0,1,0,0,0,0
58457,33439,0,1,0,0,0,0
58458,33440,0,1,0,0,0,0
58459,33441,0,1,0,0,0,0
58460,33442,0,1,0,0,0,0
58461,33596,0,7,0,0,0,0
58462,33597,0,7,0,0,0,0
58463,33599,0,7,0,0,0,0
58464,33882,0,7,0,0,0,0
58465,33883,0,7,0,0,0,0
58467,33072,0,10,2097152,0,0,0
58468,33073,0,10,2097152,0,0,0
58469,33074,0,10,0,65536,0,0
58470,33142,0,6,0,0,0,0
58471,33143,0,6,0,4096,0,0
58472,33201,0,6,0,0,0,0
58473,33202,0,6,0,0,0,0
58474,33203,0,6,0,0,0,0
58475,33204,0,6,0,0,0,0
58476,33443,0,1,0,0,0,0
58477,33444,0,1,0,0,0,0
58478,33445,0,1,0,0,0,0
58479,33446,0,1,0,0,0,0
58480,33447,0,1,0,0,0,0
58481,33448,0,1,0,0,0,0
58482,33600,0,7,0,0,0,0
58483,33601,0,7,0,0,0,0
58484,33602,0,7,0,0,0,0
58485,33603,0,7,0,0,0,0
58486,33745,0,7,0,256,0,0
58489,33886,0,7,0,0,0,0
58490,33887,0,7,0,0,0,0
58491,33888,0,7,0,0,0,0
58492,33956,0,7,0,0,0,0
58493,33957,0,7,0,0,0,0
58494,34097,0,8,-2147483648,0,0,0
58495,34099,0,8,-2147483648,0,0,0
58496,34100,0,9,8192,0,0,0
58497,33076,0,6,0,32,0,0
58498,33145,0,6,0,0,0,0
58499,33146,0,6,0,0,0,0
58500,33205,0,6,0,0,0,0
58501,33206,0,6,-2147483648,4096,0,0
58502,33449,0,1,0,0,0,0
58503,33450,0,1,0,0,0,0
58504,33451,0,1,0,0,0,0
58505,33453,0,1,0,0,0,0
58506,33604,0,7,0,0,0,0
58507,33605,0,7,0,0,0,0
58508,33606,0,7,0,0,0,0
58509,33750,0,11,8388608,0,0,0
58510,33754,0,11,0,0,0,0
58511,33830,0,7,0,0,0,0
58512,33831,0,7,0,512,0,0
58513,33889,0,7,0,0,0,0
58514,33890,0,7,0,0,0,0
58515,34026,0,9,0,2048,0,0
58516,34027,0,9,0,2048,0,0
58519,34104,75,9,2048,0,0,0
58520,34105,0,4,32768,0,0,0
58521,33150,0,6,0,0,0,0
58522,33151,0,6,0,4096,0,0
58526,33454,0,1,0,0,0,0
58527,33455,0,1,0,0,0,0
58528,33456,0,1,0,0,0,0
58529,33457,0,1,0,0,0,0
58530,33458,0,1,0,0,0,0
58531,33607,0,7,0,0,0,0
58532,33755,0,11,0,0,0,0
58533,33756,0,11,0,0,0,0
58534,33757,0,11,0,0,0,0
58535,33832,0,3,0,0,0,0
58536,33833,0,3,0,0,0,0
58537,33891,0,7,0,65536,0,0
58541,34108,0,8,2097152,0,0,0
58542,33089,0,10,0,0,0,0
58543,33154,0,6,0,0,0,0
58545,33213,0,6,0,0,0,0
58546,33214,0,6,0,0,0,0
58547,33215,0,6,0,0,0,0
58548,33371,0,6,0,0,0,0
58549,33459,0,1,0,0,0,0
58550,33462,0,3,0,0,0,0
58551,33464,0,1,0,0,0,0
58552,33763,0,7,0,16,0,0
58553,33969,0,5,0,0,0,0
58554,33970,0,4,1,0,0,0
58555,33971,0,4,1,0,0,0
58562,33465,0,1,0,0,0,0
58563,33466,0,1,0,0,0,0
58564,33467,0,1,0,0,0,0
58565,33468,0,1,0,0,0,0
58566,33469,0,1,0,0,0,0
58567,33546,0,3,0,0,0,0
58568,33619,0,6,0,0,0,0
58569,33690,0,3,-2147483648,0,0,0
58570,33691,0,3,-2147483648,0,0,0
58571,33693,0,7,0,0,0,0
58572,33770,0,3,0,0,0,0
58573,33975,0,3,0,0,0,0
58574,33976,0,9,8388608,0,0,0
58575,34119,0,6,0,0,0,0
58576,34120,75,9,0,1,0,0
58577,34206,0,13,0,0,0,0
58578,34209,0,6,8388608,0,0,0
58579,33158,0,6,0,0,0,0
58580,33159,0,6,0,0,0,0
58581,33160,0,6,0,0,0,0
58584,33221,0,6,0,0,0,0
58585,33222,0,6,0,0,0,0
58586,33470,0,1,0,0,0,0
58587,33471,0,1,0,0,0,0
58588,33472,0,1,0,0,0,0
58589,33473,0,1,0,0,0,0
58590,33474,0,1,0,0,0,0
58591,33475,0,1,0,0,0,0
58592,33548,0,3,0,0,0,0
58593,33549,0,3,0,0,0,0
58594,33550,0,3,0,0,0,0
58595,33625,0,11,0,0,0,0
58596,33695,0,10,4096,0,0,0
58597,33696,0,11,0,0,0,0
58598,33907,0,7,256,0,0,0
58599,33908,0,7,256,0,0,0
58600,34123,0,7,0,0,0,0
58601,34128,0,7,0,0,0,0
58602,35373,0,5,0,4096,0,0
58603,34296,0,3,0,0,0,0
58604,34297,0,7,0,0,0,0
58605,34299,0,7,0,0,0,0
58606,34373,0,6,8388608,0,0,0
58607,34374,0,6,8388608,0,0,0
58608,34446,0,3,0,0,0,0
58609,34447,0,3,0,0,0,0
58610,34508,0,9,0,0,0,0
58611,34600,0,9,128,0,0,0
58613,34679,0,3,67108864,0,0,0
58614,34839,0,9,0,0,0,0
58615,34916,0,6,0,1024,0,0
58616,34917,0,6,0,1024,0,0
58617,35062,0,4,1,0,0,0
58618,35064,0,3,0,0,0,0
58625,35377,0,3,131088,0,0,0
58626,35380,0,9,0,0,0,0
58627,35446,0,4,0,0,0,0
58628,34300,0,7,0,0,0,0
58630,34303,0,6,8388608,0,0,0
58631,34375,0,6,8388608,0,0,0
58632,34376,0,6,8388608,0,0,0
58633,34378,0,7,4194304,0,0,0
58634,34451,0,9,1,0,0,0
58635,34605,0,3,0,0,0,0
58636,34844,0,3,0,0,0,0
58637,34845,0,1,0,0,0,0
58638,34847,0,1,0,0,0,0
58639,34848,0,1,0,0,0,0
58640,34849,0,1,0,0,0,0
58647,35382,0,4,1,0,0,0
58648,35383,0,9,0,0,0,0
58649,35385,0,4,1,0,0,0
58650,35448,0,4,0,0,0,0
58651,35449,0,4,0,0,0,0
58652,35450,0,4,0,0,0,0
58653,35451,0,4,0,0,0,0
58654,34379,0,6,-2147483648,0,0,0
58655,34380,0,6,8388608,0,0,0
58656,34381,0,6,8388608,0,0,0
58657,34453,0,9,0,0,0,0
58658,34454,0,9,0,0,0,0
58659,34455,0,9,0,0,0,0
58660,34456,0,9,0,64,0,0
58661,34518,0,10,0,0,0,0
58662,34692,0,9,0,0,0,0
58663,34850,0,1,0,0,0,0
58664,34851,0,1,0,0,0,0
58665,35071,0,3,0,0,0,0
58666,35072,0,3,0,0,0,0
58669,34457,0,9,0,32,0,0
58671,34459,0,9,0,0,0,0
58672,34460,0,9,0,0,0,0
58673,34615,0,8,32768,0,0,0
58674,34694,0,8,-2130706432,0,0,0
58675,35079,0,9,0,0,0,0
58676,35395,0,10,0,32768,0,0
58677,34318,0,11,0,0,0,0
58678,34462,0,9,0,0,0,0
58679,34464,0,9,0,0,0,0
58680,34465,0,9,0,0,0,0
58681,34859,0,6,0,0,0,0
58682,34860,0,6,0,0,0,0
58683,34861,0,6,268435456,0,0,0
58685,35396,0,10,0,0,0,0
58686,35397,0,10,0,0,0,0
58687,35401,75,9,2048,0,0,0
58688,35460,0,6,8388608,0,0,0
58690,34323,0,7,0,0,0,0
58691,34325,0,3,0,0,0,0
58692,34398,0,6,8388608,0,0,0
58693,34399,0,6,8388608,0,0,0
58694,34401,0,6,8388608,0,0,0
58695,34402,0,6,8388608,0,0,0
58696,34466,0,9,0,0,0,0
58697,34467,0,9,0,0,0,0
58698,34468,0,9,0,0,0,0
58699,34469,0,9,0,0,0,0
58701,34627,0,9,1,0,0,0
58702,34863,0,6,268435456,0,0,0
58703,34864,0,6,268435456,0,0,0
58704,34865,0,6,268435456,0,0,0
58705,34935,0,3,0,0,0,0
58706,34936,0,5,0,0,0,0
58708,35012,0,3,0,0,0,0
58709,35243,0,7,4,0,0,0
58710,35320,0,11,1024,0,0,0
58711,34403,0,6,8388608,0,0,0
58712,34404,0,6,8388608,0,0,0
58714,34470,0,9,0,0,0,0
58715,34471,0,9,0,0,0,0
58716,34472,0,9,0,0,0,0
58717,34473,0,9,0,0,0,0
58719,34630,0,6,131072,0,0,0
58721,34714,0,3,0,0,0,0
58722,34715,0,3,0,0,0,0
58723,34866,0,6,268435456,0,0,0
58724,34938,0,3,0,0,0,0
58725,34939,0,3,0,0,0,0
58727,35250,0,3,0,0,0,0
58728,35323,0,9,0,1024,0,0
58729,35472,0,4,1,0,0,0
58730,34411,0,8,0,0,0,0
58731,34474,0,9,0,0,0,0
58732,34475,0,9,0,0,0,0
58733,34476,0,9,0,0,0,0
58734,34477,0,9,0,1048576,0,0
58735,34550,0,7,128,0,0,0
58738,35096,0,6,268437504,0,0,0
58739,35412,0,4,1,0,0,0
58740,34412,0,8,0,0,0,0
58741,34413,0,8,0,0,0,0
58742,34414,0,8,0,2,0,0
58743,34478,0,9,0,0,0,0
58744,34479,0,9,0,0,0,0
58745,34481,0,9,0,0,0,0
58746,34641,0,9,0,0,0,0
58748,34722,0,3,0,0,0,0
58750,34880,0,3,0,0,0,0
58751,34944,0,6,-2143289344,0,0,0
58752,35098,0,9,0,0,0,0
58753,35099,0,9,0,0,0,0
58754,35100,0,9,0,0,0,0
58755,34343,0,7,256,0,0,0
58756,34415,0,8,0,4,0,0
58757,34416,0,8,0,2,0,0
58758,34417,0,8,0,4,0,0
58759,34482,0,9,0,0,0,0
58760,34483,0,9,0,0,0,0
58761,34484,0,9,0,0,0,0
58762,34485,0,9,0,0,0,0
58763,34486,0,9,0,0,0,0
58764,34645,0,4,1,0,0,0
58765,34809,0,3,0,0,0,0
58766,34948,0,9,0,0,0,0
58767,34949,0,9,0,0,0,0
58768,34950,0,9,0,0,0,0
58769,35029,0,9,0,0,0,0
58770,35030,0,9,0,0,0,0
58771,35102,0,9,0,0,0,0
58772,35103,0,9,0,0,0,0
58773,35104,0,9,0,0,0,0
58774,35261,0,6,-2143289344,0,0,0
58775,35262,0,9,0,0,0,0
58776,35335,0,5,0,0,0,0
58777,35336,0,7,262144,0,0,0
58778,34262,0,10,0,0,0,0
58779,34349,0,3,4096,0,0,0
58780,34418,0,8,0,4,0,0
58781,34419,0,8,0,2,0,0
58782,34487,0,9,0,0,0,0
58783,34488,0,9,0,0,0,0
58784,34489,0,9,0,0,0,0
58785,34490,75,9,262144,0,0,0
58788,34889,0,9,0,1024,0,0
58789,34954,0,9,0,0,0,0
58790,35033,0,3,0,0,0,0
58791,35034,0,3,0,0,0,0
58792,35183,0,5,0,256,0,0
58793,35267,0,3,0,0,0,0
58794,35339,0,1,67108864,0,0,0
58795,35424,0,6,8388608,0,0,0
58796,34426,0,3,-2147483648,0,0,0
58797,34491,0,9,0,0,0,0
58798,34492,0,9,0,0,0,0
58799,34493,0,9,0,0,0,0
58800,34494,0,9,0,0,0,0
58803,34654,0,8,-2130706432,0,0,0
58804,35039,0,3,0,0,0,0
58805,35110,0,9,0,0,0,0
58806,35111,0,9,0,0,0,0
58807,35188,0,3,524288,0,0,0
58808,35346,0,9,0,0,0,0
58809,35427,0,6,8388608,0,0,0
58810,34428,0,4,0,256,0,0
58811,34430,0,6,8388608,0,0,0
58812,34496,0,9,0,0,0,0
58813,34497,0,9,0,0,0,0
58814,34498,0,9,0,0,0,0
58816,34659,0,5,64,0,0,0
58817,34660,0,5,64,0,0,0
58818,34749,0,3,0,0,0,0
58819,35040,0,9,0,0,0,0
58820,35195,0,5,0,1,0,0
58821,34433,0,6,-1073741824,256,0,0
58822,34499,0,9,0,0,0,0
58823,34500,0,9,0,0,0,0
58824,34583,0,9,1,0,0,0
58825,34663,0,7,256,0,0,0
58826,34666,0,9,0,4,0,0
58827,34752,0,3,1048576,0,0,0
58828,34753,0,6,0,0,0,0
58829,34828,0,11,1024,0,0,0
58830,34829,75,9,2048,0,0,0
58831,35197,0,11,536870912,0,0,0
58832,35199,0,11,524288,0,0,0
58833,35353,0,4,0,0,0,0
58834,34437,0,5,0,0,0,0
58835,34438,0,5,0,256,0,0
58836,34502,0,9,0,0,0,0
58837,34503,0,9,0,0,0,0
58839,34667,0,9,0,8,0,0
58840,34754,0,6,0,512,0,0
58841,34832,0,9,0,0,0,0
58842,34833,0,9,0,0,0,0
58843,34834,0,9,0,0,0,0
58844,34906,0,7,262144,0,0,0
58845,34908,0,6,0,0,0,0
58846,34909,0,6,0,0,0,0
58847,34910,0,6,0,0,0,0
58848,34973,0,3,0,1,0,0
58849,35126,0,12,0,0,0,0
58850,35360,0,10,268435712,0,0,0
58851,35361,0,7,256,0,0,0
58852,34292,0,7,0,0,0,0
58853,34293,0,3,0,0,0,0
58854,34294,0,11,0,0,0,0
58855,34295,0,3,0,0,0,0
58856,34439,0,5,0,256,0,0
58858,34506,0,9,0,0,0,0
58859,34507,0,9,0,0,0,0
58860,34675,0,9,0,16,0,0
58862,34835,0,9,0,0,0,0
58863,34836,0,9,0,0,0,0
58864,34837,0,9,0,0,0,0
58865,34838,0,9,0,0,0,0
58866,34911,0,6,0,0,0,0
58867,34912,0,6,0,0,0,0
58868,34913,0,3,0,8,0,0
58869,34914,0,6,0,1024,0,0
58870,35206,0,3,0,0,0,0
58871,35363,0,7,0,0,0,0
58872,35364,0,7,0,0,0,0
58873,36412,0,3,1073741824,0,0,0
58874,36650,0,6,0,0,0,0
58875,35691,0,5,0,0,0,0
58876,36332,0,7,4096,0,0,0
58877,36413,0,9,0,0,0,0
58878,36414,0,6,8388608,0,0,0
58879,36415,0,6,8388608,0,0,0
58880,36416,0,6,8388608,0,0,0
58881,36417,0,6,8388608,0,0,0
58885,36574,0,3,0,0,0,0
58886,36732,0,9,262144,0,0,0
58887,35692,0,5,0,0,0,0
58888,35693,0,5,0,0,0,0
58889,35694,0,11,0,0,0,0
58890,35695,0,5,0,8192,0,0
58891,35839,0,6,8388608,0,0,0
58892,35915,0,3,262144,0,0,0
58893,35916,0,3,0,8,0,0
58894,35917,0,3,262144,0,0,0
58895,36000,0,6,8388608,0,0,0
58896,36339,0,3,131074,0,0,0
58897,36340,0,10,2097152,0,0,0
58898,36580,0,6,8388608,0,0,0
58899,36661,0,5,1073741824,0,0,0
58900,35696,0,3,0,0,0,0
58901,35697,0,5,0,16384,0,0
58902,35698,0,11,0,0,0,0
58903,35919,0,6,8388608,0,0,0
58904,36342,0,3,131072,0,0,0
58905,35541,0,8,0,0,0,0
58906,35701,0,5,0,0,0,0
58907,36093,0,8,1140850688,0,0,0
58908,36094,0,8,1140850688,0,0,0
58909,36506,0,3,67108864,0,0,0
58910,36746,0,13,0,0,0,0
58911,35851,0,4,16384,0,0,0
58912,35853,0,10,0,0,0,0
58913,35927,0,3,536870912,0,0,0
58914,35930,0,9,8388608,0,0,0
58915,36097,0,3,0,0,0,0
58916,36274,0,5,1073741824,0,0,0
58917,36508,0,6,8388608,0,0,0
58918,36509,0,4,1,0,0,0
58919,36591,0,11,0,0,0,0
58920,36749,0,13,0,0,0,0
58921,35550,0,8,0,0,0,0
58922,35551,0,8,0,0,0,0
58923,35552,0,8,0,0,0,0
58924,36021,0,3,0,0,0,0
58925,36277,0,3,0,0,0,0
58926,36278,0,3,131072,0,0,0
58927,35553,0,8,0,0,0,0
58928,35715,0,3,-2147483648,0,0,0
58929,35717,0,3,-2147483648,0,0,0
58931,36109,0,3,0,0,0,0
58932,36447,0,6,8388608,0,0,0
58933,36448,0,6,0,0,0,0
58934,36606,0,4,1,0,0,0
